,A: Trend scenario: 88-99ha,B: Growth scenario: 131-151ha,Option 1: Former district council adopted Local Plans,"Option 2: Towns and Villages of population 1,000+",Option 3: Towns and Villages of population 500+,Option 4: Towns and refined villages of population 500+,Vision and Strategic Priorities,DEV 1: The housing requirement and the need for employment land in Dorset,DEV 2: Growth in the South Eastern Dorset functional area,DEV 3: Growth in the Central Dorset functional area,DEV 4: Growth in the Northern Dorset Functional area,DEV 5: Growth in the Western Dorset Functional area,DEV 6: Development at villages with development boundaries in rural Dorset,DEV 7: Development outside local plan and neighbourhood plan development boundaries in rural Dorset,DEV 8: Reuse of buildings outside settlement boundaries,DEV 9: Neighbourhood Plans,To restrict development in CCMA according to the recommendations in the Coastal Risk Planning Guidance (CRPG),To prevent all development in CCMAs,ENV 1: Green Infrastructure: Strategic Approach,ENV 2: Habitats and Species,ENV 3: Biodiversity and Net Gain,ENV 4: Landscape,ENV 5: Heritage Assets,ENV 6: Geodiversity,ENV 7: Achieving High Quality Design,ENV 8: The Landscape and Townscape Context,ENV 9: Achieving High Levels of Environmental Performance,ENV 10: Shop Fronts and Advertisements,ENV 11: Amenity,ENV 12: Pollution Control,ENV 13: Flood Risk,ENV 14: Sustainable Drainage Systems (SuDS),ENV 15: Land Instability,ENV 16: New Built Development in Coastal Change Management Areas (CCMAs),ENV 17: Replacement or Relocation of Existing Development in Coastal Change Management Areas,A: Apply the optional lower threshold of 5 units in �Rural Areas�,B: Maintain the 10 unit threshold across the plan area,A: Apply a more permissive approach to low impact dwellings,B: Continue considering low impact dwellings under the same framework as conventional dwellings,HOUS 1: Housing Mix,HOUS 2: Affordable Housing,HOUS 3: Affordable Housing Exception Schemes,HOUS 4: Specialist purpose built accommodation,HOUS 5: Housing for complex dementia and nursing care,HOUS 6: Self-build and custom build housing,HOUS 7: Isolated development in the countryside,HOUS 8: Occupational dwelling,HOUS 9: Other residential development outside development boundaries,HOUS 10: the requirement for Traveller sites,"HOUS 11: Gypsy, Traveller and Travelling Showpeople Allocations","HOUS 12: Sites for Gypsy, Traveller and Travelling Showpeople ",A: Give more employment sites key status,B: Apply the identified key employment sites,C: Remove some sites from the list of key employment sites,ECON 1: Protection of Key Employment Sites,ECON 2: Protection of Other Employment Sites,ECON 3: Hierarchy of Centres and the Sequential Test,ECON 4: Town Centre Impact Assessments,"ECON 5: Management of centres, primary shopping areas and markets",ECON 6: Supporting Vibrant and Attractive Tourism,ECON 7: Loss of Tourist Accommodation,ECON 8: Caravan and Campsites,ECON 9: New Agricultural Buildings,ECON 10: Diversification of Land Based Rural Businesses,ECON 11: Equestrian Development,A: Provide support for renewable energy development (including small scale wind turbines),B: Identify areas for large scale renewable energy development,COM 1: Making Sure New Development Makes Suitable Provision for Community Infrastructure,COM 2: New or improved local community buildings and structures,COM 3: Retention of local community buildings and structures,"COM 4: Recreation, Sports Facilities and Open Space",COM 5: Hot Food Takeaways,COM 6: Provision of Education and Training Facilities,"COM 7: Creating a safe, efficient and low carbon transport network",COM 8: Parking standards in new development,COM 9: Provision of infrastructure for electric and other low emission vehicles,COM 10: Low carbon and renewable energy development,COM 11: Small-scale wind energy development,COM 12: Utilities,SED 1: The South East Dorset Green Belt,CM(BP)A,CM(BP)B,CM(BP)C,CM(BP)D,CM(BP)E,CM(BP)F,CM(BP)G,CM(BP)H,CM(BP)I,01_CM: Land west of Brog Street,02_CM: Part of Candys Farm,03_CM: Haywards Lane,CORM3: Land west of Pardy�s Hill,CORM4: Land to the east of Haywards Lane,CORM5: Land to the west of Haywards Lane,UP(BP)A,UP(BP)B,UP(BP)C,UP(BP)D,UP(BP)E,UP(BP)F,UP(BP)G,UP(BP)H,BLAND A,BLAND B,BLAND C,BLAND D,BLAND E,BLAND F,BLAND G,BLAND H,BLAND I,BLAND J,BLAND K,01_BLFO:  Land north of Blandford Forum,02_BLFO:  Land east of Blandford Forum,03_BLFO: Land North of Ward�s Drove (Section 1),BLAN6: Land Adjacent to Ward�s Drove,BLAN7: Land north-east of Blandford Forum,FWPWM A,FWPWM B,FWPWM C,FWPWM D,FWPWM E,FWPWM F,FWPWM G,FWPWM H,FWPWM I,FWPWM J,FWPWM K,FWPWM L,FWPWM M,FWPWM N,01_FDWP: Land at SW Ferndown,02_FDWP: Southwest of Ferndown,03_FDWP: Southwest of Ferndown (Section 2) ,04_FDWP: Land off Dunedin Drive,05_FDWP: Land at Pompey's Lane,06_FDWP: Land at Holmwood Park,07_FDWP: Land opposite Dudsbury Golf Course,08_FDWP: Dudsbury Golf Course,09_FDWP: Garden Centre,10_FDWP: South of Ham Lane,11_FDWP: Land to the North of Ham Lane,12_FDWP: Cranford Bottom & Uddens (East),01_WESM: East of West Moors,FERN6: Land at Dudsbury Golf Course,FERN7: Land Off Angel Lane North of Ham Lane ,FERN10: Land West and South of Longham Roundabouts,STLSTI A,STLSTI B,STLSTI C,STLSTI D,STLSTI E,STLSTI F,STLSTI G,STLSTI H,01_SLSI: Guppy's Yard,02_SLSI: Land adjacent to A31,03_SLSI: Land adjacent to Boundary Lane,04_SLSI: 35 Wayside Road,SWAN A,SWAN B,SWAN C,SWAN D,SWAN E,SWAN F,SWAN G,SWAN H,SWAN I,SWAN J,SWAN K,SWAN L,01_SWAN: Land around Swanage Farm,02_SWAN: Land off Washpond Lane,03_SWAN: Land north and west of Prospect Allotments,SWAN3: Land to the west of Prospect Allotments,VER A,VER B,VER C,VER D,VER E,VER F,VER G,01_VER: Land at part Burrows Farm,02_VER: Land at Manor Road,03_VER: Crane Valley Golf Club,VER3: Land South of Manor Road,THLC A,THLC B,THLC C,THLC D,THLC E,01_THLC: Land east and west of Church Road,02_THLC: Land north of Three Legged Cross,03_THLC: Land west of Verwood Road,04_THLC: Standford House,"05_THLC: Lone Pine, West Moors Road",06_THLC: Land east and west of Village Hall Lane,WARE A,WARE B,WARE C,WARE D,WARE E,WARE F,WARE G,WARE H,WARE I,WARE J,WARE K,WARE L,WARE M,WARE N,WARE O,WARE P,WARE Q,"01_WARH: Land adj Tantinoby Farm, North Wareham",02_WARH: Worgret Manor Farm,03_WARH: Land to the West of Westminster Road,WIM A,WIM B,WIM C,WIM D,WIM E,WIM F,WIM G,WIM H,WIM I,01_WIM:  Land north of Blandford Road and Stone Lane,02_WIM: Land to the West of Cranborne Road,03_WIM: Walford Farm & Longhow (East),04_WIM: Leigh Farm (Site 1),01_COLE: Land at Eastcote,02_COLE: Land Adjacent to 5 Heath Close,03_COLE: Land West of Pilford Lane,04_COLE: Land off Willow Drive,05_COLE:  Land off Canford Bottom,06_COLE: Land at Canford Bottom,07_COLE: Land to the South of Ham Lane,08_COLE: Land south of Canford Bottom Junction,09_COLE: Land south of A31,10_COLE: Land south of Leigh Road (extension) - site 2,11_COLE: Land south of Leigh Road (extension) - site 1,12_COLE: Land North of Wimborne Road,13_COLE: Land at Northleigh Lane (North),WMC6: Land at Leigh Farm,WMC7: Land at Northleigh Lane,WMC8: Land North of Wimborne Road,WMC9: Land South of Wimborne Road West,ALD A,ALD B,ALD C,ALD D,ALD E,ALD F,ALD G,ALD H,01_ALD: Land North of Ringwood Road,02_ALD: Significant Expansion of Alderholt,LYTM A,LYTM B,LYTM C,LYTM D,LYTM E,LYTM F,LYTM G,LYTM H,LYTM I,LYTM J,LYTM K,LYTM L,LYTM M,LYTM N,01_LYTM: Land to the East of Flowers Drove,02_LYTM: South of Wimborne Road/Land at Blaney�s Corner,03_LYTM: Land at Lytchett Minster & Bere Farm (Parcel 3),04_LYTM: South of Deans Drove,05_LYTM: Land East of Wareham Road,06_LYTM: West of Wareham Road,07_LYTM: Land East of Eddy Green Road,LYTM5: Eastern extension at Land at Blaney�s Corner,LYTM6: Land between Wareham Road and Foxhills Road,LYTM7: Land to the West of Wareham Road,LM A,LM B,LM C,LM D,LM E,STUR A,STUR B,STUR C,STUR D,STUR E,STUR F,STUR G,STUR H,STUR I,01_STMA: Springfield Farm,02_STMA: Golf Course,03_STMA: East of Station Road,04_STMA: Land at Sturminster Marshall (site 1),STMA2: Land at Station Road,STMA3: Springfield Farm,STMA4: Sturminster Marshall Golf Course,WOL A,WOL B,WOL C,WOL D,WOL E,WOL F,WOL G,WOL H,WOL I,WOL J,WOL K,01_WOOL: South of Colliers Lane,02_WOOL: New Buildings,03_WOOL: Land at Monterey Avenue,04_WOOL: Seven Stars Inn,WOOL2: Land to the west of East Burton,Optional Additional Site: Land to the South of Hillside Road,DORCH A,DORCH B,DORCH C,DORCH D,DORCH E,DORCH F,DORCH G,DORCH H,01_DOR: Higher Burton Farm,"02_DOR: North of Dorchester, west of Slyer's Lane",03_DOR:  North of Dorchester (west of A35),04_DOR: South east of Dorchester,05_DOR: South west of Dorchester within bypass,06_DOR: West of Poundbury,01_CHAR: Forston Clinic,02_CHAR: West of Charminster,DOR10: Land South of Castle Park,DOR13: Land to the North of Dorchester,DOR14: Land to the west of Charminster,"DOR15: Forston Clinic, Charlton Down",WEY A,WEY B,WEY C,WEY D,WEY E,WEY F,WEY G,WEY H,WEY I,WEY K,WEY M,01_WEY: West of Relief Road,02_WEY: Wyke Oliver Farm (South),05_WEY: South of Wey Valley,WEY14: Land South of Wey Valley,WEY J,WEY L,WEY N,03_WEY: Adjacent to Budmouth College,04_WEY: West of Southill,WEY15: Land West of Southill,PORT A,PORT B,PORT C,PORT D,PORT E,PORT F,PORT G,PORT H,PORT I,PORT J,PORT K,PORT L,PORT M,PORT N,01_PORT: Eastern end of Weston Street,02_PORT: South of Southwell,CROS A,CROS B,CROS C,CROS D,CROS E,CROS F,CROS G,CROS H,01_CROS: Woodsford Fields,02_CROS: Land adj Deer Leap House,03_CROS: South of Redbridge Road,04_CROS: Land West of Crossways (Site 1),05_CROS:  Land West of Crossways (Site 2),CRS4: Land West of Frome Valley Road,CRS5: Land at Woodsford Fields,CRS6: Land to the west of Crossways,CRS7: Land adjacent to Deer Leap House,NORD1: Care Facilities within Northern Dorset,GILL A,GILL B,GILL C,GILL D,GILL E,GILL F,GILL G,GILL H,GILL I,GILL J,GILL K,"01_GILL: West of Peacemarsh, Gillingham",02_GILL: Common Mead Lane,GILL3: Land at Common Mead Lane,"Optional Urban Extension: West of Peacemarsh, Gillingham",SHAF A,SHAF B,SHAF C,SHAF D,SHAF E,SHAF F,SHAF G,SHAF H,SHAF I,SHAF J,01_SHAF: Land north of Mampitts Lane,02_SHAF: Land south of Mampitts Lane and north of Salisbury Road (A30),SHER A,SHER B,SHER C,SHER D,SHER E,SHER F,SHER G,SHER H,YEO A,YEO B,YEO C,01_SHER: East of Castle Town Way,02_SHER:  West of Sherborne (south of Bradford Road),03_SHER:  West of Sherborne (north of Bradford Road),04_SHER: Barton Farm Extension,01_YEO: East of Yeovil (within Bradford Abbas),SHER4: Barton Farm Extension,SHER5:  Land north of Bradford Road,SHER6:  Land south of Bradford Road,STAL A,STAL B,STAL C,STAL D,STAL E,01_STAL: South of Station Road,02_STAL: South of Lower Road,STAL3: Land to the south of Station Road,STAL5: Land to the south of Lower Road,STNW A,STNW B,STNW C,STNW D,STNW E,STNW F,STNW G,STNW H,STNW I,BEAM A,BEAM B,BEAM C,BEAM D,BEAM E,BEAM F,BEAM G,BEAM H,BEAM I,01_BEAM: West of Tunnel Road,02_BEAM: Lane End Farm,03_BEAM: Cherry Cottage Farm (Site 3),04_BEAM: Land at Hollymoor Lane,05_BEAM: East of Whitcombe Road,06_BEAM: South of Broadwindsor Road,BEAM3: Land to the West of Tunnel Road,BEAM4: Land to the South of Broadwindsor Road,BRID A,BRID B,BRID C,BRID D,BRID E,BRID F,BRID G,BRID H,BRID I,BRID J,BRID K,01_BRID: East of Dottery Road,02_BRID: Land north of Gore Lane,"03_BRID: Home Farm, Bridport, Bradpole",04_BRID: Land adj Happy Island Way,05_BRID: Wych Farm (north),06_BRID: Land off Broad Lane (east of Watton Lane),07_BRID: Land off Broad Lane (west of Watton Lane),BRID5: Bridport Gateway Care Village,LYME A,LYME B,LYME C,LYME D,LYME E,01_LYME: North of Lyme Regis,02_LYME: West of Woodberry Down,03_LYME: Timbervale,LYME1: Woodberry Down Extension
